Client_ID,Username,Email,Age,Gender,Annual_Income,Purchase_Frequency,Amount_Spent,Product_Category,Time_Spent,Payment_Method,Discount_Used,Fraud
00249,Natalie Thomas,natalie.th@hotmail.com,58,Female,66983,3,583.78,Toys,52.11,Debit Card,0,0
00250,Adam Jefferson,adam.je@gmail.com,36,Female,31053,4,1089.4,Fashion,42.63,Wire,0,0
00251,Lauren Preston,lauren.pr@hotmail.com,26,Female,28175,1,172.3,Home,11.03,Credit Card,0,0
00252,Joshua Bentley,joshua.be@yahoo.com,21,Female,28173,1,248.01,Books,40.88,Credit Card,0,0
00253,Aaron Mullins,aaron.mu@yahoo.com,53,Female,52427,1,443.57,Toys,21.43,PayPal,0,0
00254,Crystal Johnson,crystal.jo@hotmail.com,39,Female,48753,1,358.52,Home,49.93,PayPal,1,0
00255,Alan Lee,alan.le@hotmail.com,28,Other,41807,2,213.44,Books,32.98,Wire,0,0
00256,Jeffrey Cooley,jeffrey.co@hotmail.com,41,Female,49836,2,968.86,Home,12.66,Debit Card,0,0
00257,Matthew Le,matthew.le@hotmail.com,41,Female,56152,3,972.34,Electronic,52.44,Credit Card,1,0
00258,George Soto,george.so@gmail.com,40,Male,40027,6,2381.05,Toys,30.66,Credit Card,0,0
00259,Nicholas Harris,nicholas.ha@yahoo.com,39,Male,42037,2,591.59,Books,50.91,PayPal,0,1
00260,Heather Rodriguez,heather.ro@gmail.com,25,Male,66463,4,1630.97,Sports,13.64,Debit Card,0,0
00261,Keith Young,keith.yo@gmail.com,36,Male,61784,1,145.37,Fashion,17.54,Wire,0,0
00262,Dustin Ramirez,dustin.ra@yahoo.com,44,Female,75118,3,712.67,Toys,57.53,Wire,0,0
00263,Justin Wallace,justin.wa@yahoo.com,41,Female,65900,1,87.27,Electronic,15.78,Wire,1,0
00264,Mark Jackson,mark.ja@hotmail.com,46,Female,47669,1,298.97,Books,51.2,PayPal,0,0
00265,Monica Taylor,monica.ta@yahoo.com,56,Female,47174,4,1203.97,Electronic,24.73,Credit Card,1,0
00266,Heather Robinson,heather.ro@gmail.com,31,Female,54689,1,368.17,Electronic,57.18,PayPal,0,0
00267,Jason Smith,jason.sm@yahoo.com,44,Male,44589,1,317.97,Electronic,34.54,PayPal,0,0
00268,Michael Anderson,michael.an@yahoo.com,42,Female,40886,1,472.16,Fashion,47.84,PayPal,0,0
00269,Thomas Maxwell,thomas.ma@yahoo.com,33,Female,74384,3,1407.7,Fashion,25.61,Debit Card,1,0
00270,Rhonda White,rhonda.wh@yahoo.com,40,Female,38062,3,1481.91,Toys,52.25,Credit Card,0,0
00271,John Vazquez,john.va@hotmail.com,36,Female,60153,1,96.01,Fashion,57.13,PayPal,1,0
00272,Joseph Mejia,joseph.me@gmail.com,26,Male,61560,3,557.39,Toys,58.86,Credit Card,0,0
00273,Daniel Mitchell,daniel.mi@yahoo.com,36,Male,22252,4,781.57,Electronic,38.56,PayPal,1,0
00274,Belinda Pena,belinda.pe@gmail.com,41,Male,60799,4,164.03,Sports,47.31,Wire,1,0
00275,Nichole Hood,nichole.ho@hotmail.com,39,Male,60395,1,430.63,Toys,39.57,Debit Card,0,0
00276,Alex Davis,alex.da@yahoo.com,31,Female,48952,1,273.19,Toys,56.32,Debit Card,0,0
00277,Connor Bridges,connor.br@hotmail.com,39,Male,45499,1,87.27,Fashion,54.83,Debit Card,0,0
00278,Jamie Fisher,jamie.fi@yahoo.com,43,Male,37901,1,305.08,Home,52.86,Wire,0,0
00279,Stephanie Garrett,stephanie.ga@yahoo.com,25,Male,55310,2,136.29,Electronic,17.05,Credit Card,0,0
00280,Frank Cochran,frank.co@yahoo.com,22,Female,41464,1,297.25,Books,48.23,Credit Card,0,0
00281,Sherri Sosa,sherri.so@hotmail.com,51,Male,54596,3,133.61,Books,27.9,PayPal,0,0
00282,Justin Avery,justin.av@yahoo.com,29,Other,23783,3,1121.35,Electronic,41.99,Credit Card,1,0
00283,Thomas Bryant,thomas.br@gmail.com,33,Male,51191,3,424.62,Fashion,59.27,Wire,1,0
00284,Tony Martinez,tony.ma@yahoo.com,25,Male,57741,1,207.11,Toys,61.39,Credit Card,1,0
00285,Larry Clay,larry.cl@hotmail.com,31,Male,46055,3,660.72,Home,27.08,PayPal,0,0
00286,Richard Fowler,richard.fo@yahoo.com,35,Male,64783,3,1374.17,Fashion,29.11,Credit Card,0,0
00287,Andrea Miller,andrea.mi@hotmail.com,35,Female,43466,1,14.67,Home,34.46,Wire,0,0
00288,Susan Thomas,susan.th@hotmail.com,25,Male,50183,3,1063.02,Fashion,13.51,Wire,0,0
00289,Ashley Brooks,ashley.br@yahoo.com,37,Female,46193,4,1982.75,Fashion,65.79,Debit Card,0,0
00290,Richard Campbell,richard.ca@yahoo.com,44,Female,52311,1,266.57,Fashion,37.63,Wire,0,0
00291,Nicholas Baker,nicholas.ba@hotmail.com,30,Female,49765,3,733.69,Electronic,19.76,Wire,0,0
00292,Pamela Gonzalez,pamela.go@hotmail.com,27,Female,67477,1,435.74,Toys,59.39,PayPal,1,1
00293,Kyle Sexton,kyle.se@gmail.com,39,Male,64926,2,131.33,Fashion,37.86,PayPal,0,0
00294,Eric Barrett,eric.ba@hotmail.com,21,Female,39445,4,1520.88,Toys,66.76,Credit Card,0,0
00295,Laura Williams,laura.wi@yahoo.com,26,Female,41876,3,1350.82,Toys,52.81,Credit Card,0,0
00296,Karen Owens,karen.ow@hotmail.com,47,Male,49611,2,387.25,Fashion,22.36,Wire,0,0
00297,Catherine Stafford,catherine.st@yahoo.com,46,Male,23010,2,257.28,Toys,58.52,PayPal,0,0
00298,Lynn Wolf,lynn.wo@hotmail.com,40,Male,50288,1,456.42,Toys,45.06,Debit Card,0,0
00299,Keith Morris,keith.mo@gmail.com,42,Female,31968,5,1914.9,Sports,55.15,PayPal,0,0
00300,Michael Gibbs,michael.gi@hotmail.com,54,Male,41826,2,176.36,Home,43.63,PayPal,0,0
00301,Stephen Nelson,stephen.ne@gmail.com,18,Male,45430,1,167.19,Sports,24.46,PayPal,0,0
00302,Jessica Becker,jessica.be@gmail.com,39,Female,54205,1,98.82,Home,39.99,Credit Card,0,0
00303,Trevor Mcmahon,trevor.mc@gmail.com,27,Male,34350,3,1012.43,Books,59.75,PayPal,0,0
00304,Charles Watson,charles.wa@yahoo.com,32,Female,22563,7,2788.15,Toys,39.96,Credit Card,0,0
00305,Amber Hayes,amber.ha@hotmail.com,36,Male,51026,1,37.71,Books,23.66,Debit Card,1,0
00306,Christopher Lopez,christopher.lo@gmail.com,51,Male,47217,2,48.88,Toys,23.38,PayPal,1,0
00307,Stephen Brock,stephen.br@yahoo.com,42,Male,49626,1,218.67,Electronic,14.79,PayPal,0,0
00308,Kristen Haas,kristen.ha@hotmail.com,43,Female,54174,4,174.02,Electronic,34.23,Credit Card,0,0
00309,Glenn Hudson,glenn.hu@yahoo.com,38,Female,54511,3,419.94,Toys,50.63,Credit Card,0,0
00310,Rhonda Hines,rhonda.hi@yahoo.com,38,Female,73804,2,280.17,Books,13.79,Wire,0,0
00311,Joseph Mays,joseph.ma@yahoo.com,37,Female,28613,1,366.59,Home,47.63,Wire,0,0
00312,Sarah Bryant,sarah.br@hotmail.com,26,Male,32468,1,358.26,Sports,57.52,PayPal,0,0
00313,Chad Ortega,chad.or@hotmail.com,34,Other,45693,1,437.36,Toys,44.1,PayPal,0,0
00314,Kyle Rodriguez,kyle.ro@gmail.com,18,Female,63871,1,392.07,Sports,31.47,PayPal,0,0
00315,Lori Barnes,lori.ba@hotmail.com,51,Male,19243,3,548.92,Sports,51.77,PayPal,1,0
00316,Michael Calhoun,michael.ca@hotmail.com,34,Male,37187,1,336.63,Toys,44.81,Debit Card,1,0
00317,Jeffrey Parker,jeffrey.pa@hotmail.com,47,Other,54781,1,243.73,Books,7.66,PayPal,0,0
00318,Tamara Smith,tamara.sm@yahoo.com,39,Male,69540,4,75.2,Toys,35.86,Debit Card,0,0
00319,Shane Santiago,shane.sa@gmail.com,25,Female,22713,2,729.53,Toys,49.1,PayPal,0,0
00320,Robert Watts,robert.wa@yahoo.com,42,Male,33325,1,36.67,Sports,20.18,Debit Card,1,0
00321,Chad Fitzgerald,chad.fi@hotmail.com,47,Female,46499,1,252.05,Sports,47.83,Debit Card,0,0
00322,Kevin Adams,kevin.ad@gmail.com,29,Other,68444,1,88.7,Books,21.53,PayPal,0,0
00323,Shawn Rhodes,shawn.rh@gmail.com,35,Male,95630,1,278.28,Home,58.6,Wire,0,0
00324,Mark Anderson,mark.an@gmail.com,34,Female,69754,1,237.78,Home,10.32,Debit Card,0,0
00325,Keith Coleman,keith.co@gmail.com,33,Other,41124,1,441.48,Sports,50.79,PayPal,1,0
00326,Casey Cooper,casey.co@yahoo.com,50,Female,54629,1,209.89,Fashion,57.16,Debit Card,0,0
00327,Bruce Houston,bruce.ho@yahoo.com,24,Female,47466,1,166.33,Fashion,39.66,PayPal,0,0
00328,Harold Lopez,harold.lo@hotmail.com,51,Female,60125,4,1117.98,Toys,17.44,PayPal,0,0
00329,Melissa Hughes,melissa.hu@yahoo.com,36,Female,50093,4,114.93,Sports,41.27,Wire,0,0
00330,Wendy Jordan,wendy.jo@gmail.com,26,Female,58501,2,710.61,Sports,45.36,Debit Card,0,0
00331,Brittney Peters,brittney.pe@hotmail.com,22,Female,40632,1,495.73,Sports,58.06,Credit Card,0,0
00332,Christina Wolf,christina.wo@gmail.com,28,Male,28917,5,2002.26,Fashion,24.06,PayPal,1,0
00333,Casey Atkins,casey.at@hotmail.com,35,Male,29334,1,93.84,Toys,44.42,PayPal,1,0
00334,Charles Strickland,charles.st@yahoo.com,54,Female,65522,3,1301.74,Books,55.06,Wire,0,0
00335,Steven Black,steven.bl@gmail.com,39,Female,68961,3,979.49,Home,56.82,Wire,0,0
00336,Bryan Lane,bryan.la@hotmail.com,37,Male,70812,2,592.18,Fashion,36.21,Credit Card,0,0
00337,Morgan Newman,morgan.ne@yahoo.com,41,Female,41255,4,1893.02,Electronic,28.42,Credit Card,0,0
00338,Timothy Garcia,timothy.ga@yahoo.com,54,Female,46020,4,96.35,Electronic,51.75,Credit Card,1,0
00339,Carol Curtis,carol.cu@gmail.com,42,Male,46679,1,371.16,Toys,46.47,Wire,0,0
00340,Heather Fowler,heather.fo@yahoo.com,31,Male,40556,4,577.06,Fashion,47.41,Wire,0,0
00341,Donald Cruz,donald.cr@yahoo.com,35,Male,75201,2,157.73,Toys,21.87,PayPal,0,0
00342,Steven Duke,steven.du@gmail.com,51,Male,18745,3,1468.17,Electronic,50.73,PayPal,0,0
00343,Alicia Nelson,alicia.ne@yahoo.com,34,Female,12853,3,1096.9,Fashion,55.88,Credit Card,0,0
00344,Jessica Jones,jessica.jo@gmail.com,27,Female,44737,2,527.82,Electronic,63.9,Wire,1,0
00345,William Hill,william.hi@hotmail.com,45,Female,30276,2,71.77,Home,21.47,PayPal,1,0
00346,Sandra Sanchez,sandra.sa@gmail.com,24,Male,58569,4,187.64,Sports,15.39,PayPal,0,0
00347,Taylor Smith,taylor.sm@yahoo.com,23,Female,67077,1,228.12,Sports,45.68,Debit Card,0,0
00348,Steven Ramos,steven.ra@gmail.com,28,Female,64602,1,183.55,Books,55.53,Debit Card,0,0
00349,Brian Thornton,brian.th@yahoo.com,37,Male,19303,1,344.37,Books,25.4,Debit Card,0,0
00350,Justin Yang,justin.ya@gmail.com,31,Female,45580,1,451.13,Toys,16.45,Debit Card,0,0
00351,Michele Torres,michele.to@hotmail.com,39,Male,58373,1,38.24,Electronic,45.91,PayPal,0,0
00352,Brenda Jones,brenda.jo@yahoo.com,36,Female,64502,1,331.41,Toys,41.85,Wire,0,0
00353,Charles Rocha,charles.ro@gmail.com,40,Male,55958,1,278.1,Fashion,55.03,Debit Card,0,0
00354,Cody Farley,cody.fa@hotmail.com,37,Male,48935,7,2489.0,Electronic,22.68,Wire,0,0
00355,Alexis Carlson,alexis.ca@yahoo.com,39,Female,85153,1,390.84,Toys,42.5,Wire,0,0
00356,Heather Hill,heather.hi@yahoo.com,53,Other,67628,1,369.17,Electronic,61.04,PayPal,0,0
00357,Douglas Alvarado,douglas.al@hotmail.com,21,Male,36692,1,201.8,Books,55.14,PayPal,0,0
00358,Jason Adams,jason.ad@hotmail.com,23,Male,34806,3,1284.56,Electronic,23.36,Wire,0,0
00359,Jeffrey Rodriguez,jeffrey.ro@hotmail.com,46,Male,37298,3,332.82,Sports,32.0,PayPal,0,0
00360,Darrell Adams,darrell.ad@hotmail.com,24,Female,71309,1,390.6,Home,19.7,PayPal,0,0
00361,Linda Kelly,linda.ke@gmail.com,31,Male,58924,1,260.27,Fashion,47.86,Credit Card,0,0
00362,Todd Powell,todd.po@hotmail.com,36,Other,46501,2,535.99,Home,28.72,PayPal,1,0
00363,Carolyn Ellis,carolyn.el@yahoo.com,18,Male,48471,1,400.6,Electronic,50.4,Wire,0,0
00364,Sharon Lee,sharon.le@yahoo.com,46,Male,50297,2,188.14,Books,23.03,Debit Card,0,0
00365,Karl Thompson,karl.th@gmail.com,50,Male,68637,2,631.82,Sports,56.71,Debit Card,1,0
00366,Fernando Cook,fernando.co@gmail.com,32,Female,57395,1,229.32,Fashion,20.07,Wire,0,0
00367,Janice Anderson,janice.an@hotmail.com,53,Male,46391,1,72.43,Toys,33.69,PayPal,0,0
00368,Jessica Goodwin,jessica.go@hotmail.com,27,Male,28288,2,958.02,Books,60.66,Debit Card,0,0
00369,James Calhoun,james.ca@gmail.com,51,Male,56486,1,239.7,Toys,57.56,Wire,0,0
00370,Justin Taylor,justin.ta@gmail.com,41,Female,55175,5,434.64,Sports,52.86,Debit Card,0,1
00371,Sherri Gibbs,sherri.gi@yahoo.com,29,Female,57695,1,261.33,Toys,29.94,Credit Card,0,0
00372,Daniel Lane,daniel.la@yahoo.com,35,Male,40717,2,114.55,Books,50.84,Credit Card,0,0
00373,Gregory Parker,gregory.pa@yahoo.com,44,Male,23992,1,99.53,Fashion,58.25,PayPal,0,0
00374,Daniel Daniels,daniel.da@gmail.com,35,Other,30798,3,549.24,Books,18.37,Wire,0,0
00375,Eric Taylor,eric.ta@hotmail.com,40,Male,56096,1,487.91,Toys,36.01,Credit Card,0,0
00376,Melissa Stanley,melissa.st@hotmail.com,31,Other,24417,3,988.99,Sports,46.78,PayPal,0,0
00377,Tyrone Avery,tyrone.av@gmail.com,18,Female,14575,3,859.67,Toys,29.77,Wire,1,0
00378,Michael Patel,michael.pa@hotmail.com,31,Male,44270,3,1181.74,Electronic,56.91,PayPal,0,0
00379,Megan Holland,megan.ho@yahoo.com,39,Male,34832,2,49.11,Books,30.52,Debit Card,0,0
00380,Sean Shepard,sean.sh@yahoo.com,29,Other,57923,1,172.66,Books,37.14,Credit Card,0,0
00381,Emily Williams,emily.wi@gmail.com,39,Male,56083,1,127.34,Fashion,30.53,Debit Card,0,0
00382,Christine Rodriguez,christine.ro@gmail.com,30,Female,75276,2,513.59,Books,10.56,Wire,0,0
00383,Erica Thompson,erica.th@yahoo.com,34,Female,34380,3,854.74,Home,63.96,PayPal,0,0
00384,Joseph Cohen,joseph.co@gmail.com,38,Male,56561,2,236.28,Home,27.33,PayPal,0,0
00385,Matthew Wright,matthew.wr@yahoo.com,45,Female,38290,4,1595.97,Fashion,43.82,PayPal,0,0
00386,Mary Meza,mary.me@yahoo.com,22,Female,47960,1,50.01,Fashion,60.29,Debit Card,0,0
00387,Mitchell Medina,mitchell.me@gmail.com,56,Female,64816,1,52.32,Electronic,12.29,PayPal,0,0
00388,Brandon Johnston,brandon.jo@hotmail.com,31,Female,79339,2,891.96,Toys,59.09,Wire,0,0
00389,Cheryl Anderson,cheryl.an@hotmail.com,33,Male,46440,2,77.52,Toys,62.45,Credit Card,0,0
00390,Kevin Miller,kevin.mi@gmail.com,29,Female,36539,2,452.78,Books,41.37,PayPal,1,0
00391,Joseph Holloway,joseph.ho@yahoo.com,27,Female,41817,3,491.96,Sports,55.77,Credit Card,0,0
00392,Vanessa Lane,vanessa.la@hotmail.com,23,Female,47105,1,326.82,Home,12.73,PayPal,1,0
00393,Sandra Farmer,sandra.fa@yahoo.com,42,Other,53241,3,1447.65,Home,36.29,PayPal,0,0
00394,Alicia Russell,alicia.ru@yahoo.com,50,Male,40132,2,417.74,Electronic,28.1,Credit Card,0,0
00395,Courtney Miranda,courtney.mi@yahoo.com,43,Female,67009,3,628.81,Books,24.67,PayPal,0,0
00396,Michelle Villegas,michelle.vi@hotmail.com,60,Female,34923,1,120.38,Home,53.06,PayPal,0,0
00397,Jennifer Miranda,jennifer.mi@gmail.com,31,Female,51629,1,75.56,Fashion,33.22,Wire,1,0
00398,Elizabeth Jimenez,elizabeth.ji@yahoo.com,24,Female,71923,3,901.15,Electronic,23.55,Debit Card,0,0
00399,Allen Chase,allen.ch@yahoo.com,35,Other,30615,2,666.66,Books,28.02,Wire,0,0
00400,Dennis Hurley,dennis.hu@gmail.com,52,Female,62409,1,13.41,Electronic,14.68,Credit Card,0,0
00401,Robert Garza,robert.ga@gmail.com,39,Male,40324,2,23.1,Books,61.71,Debit Card,0,0
00402,Jessica Castro,jessica.ca@gmail.com,46,Female,55072,2,591.67,Home,56.1,Credit Card,1,0
00403,Joyce Adams,joyce.ad@gmail.com,46,Male,34921,5,1854.26,Sports,35.27,PayPal,0,0
00404,Dominique Morgan,dominique.mo@gmail.com,32,Female,57422,1,129.82,Books,44.37,Credit Card,1,0
00405,Ronald Wilson,ronald.wi@gmail.com,36,Female,58990,1,81.94,Sports,8.77,Debit Card,0,0
00406,Sharon Powell,sharon.po@hotmail.com,24,Male,37372,1,432.51,Sports,59.71,Credit Card,0,0
00407,Mindy Cook,mindy.co@yahoo.com,42,Male,48956,2,575.77,Sports,36.64,Credit Card,0,0
00408,James Hill,james.hi@hotmail.com,19,Female,50800,2,650.94,Electronic,53.47,Credit Card,0,0
00409,Tammy Reese,tammy.re@hotmail.com,30,Female,52866,2,316.77,Books,27.04,Wire,0,0
00410,Shannon Crosby,shannon.cr@yahoo.com,44,Female,35400,1,77.26,Home,10.91,PayPal,1,0
00411,Ruth Jackson,ruth.ja@hotmail.com,50,Female,61169,3,1319.21,Home,16.21,Wire,0,0
00412,Katelyn Shields,katelyn.sh@yahoo.com,45,Other,59296,4,1534.19,Home,29.72,Wire,0,0
00413,Tammy Perez,tammy.pe@yahoo.com,32,Male,48062,1,498.73,Toys,9.56,Credit Card,0,0
00414,Kristie Wilson,kristie.wi@gmail.com,45,Male,51491,2,798.86,Fashion,32.39,Debit Card,0,0
00415,Brendan Monroe,brendan.mo@hotmail.com,30,Female,37877,2,551.26,Books,32.94,Wire,0,0
00416,Mary Peck,mary.pe@yahoo.com,26,Female,37107,4,888.41,Fashion,55.15,Debit Card,0,0
00417,Angela Moon,angela.mo@gmail.com,42,Male,45980,1,50.51,Fashion,8.06,Wire,0,0
00418,Harold Carlson,harold.ca@hotmail.com,45,Female,45404,1,119.8,Books,38.64,Credit Card,0,0
00419,Kenneth Anderson,kenneth.an@gmail.com,36,Female,58415,1,52.12,Fashion,53.23,Debit Card,1,0
00420,Robert Black,robert.bl@hotmail.com,27,Male,61162,3,583.46,Home,20.24,PayPal,1,0
00421,Deborah Patel,deborah.pa@hotmail.com,38,Female,68844,2,84.24,Sports,42.41,Wire,1,0
00422,Stephanie Stephens,stephanie.st@hotmail.com,22,Other,20539,2,870.24,Toys,10.46,Debit Card,0,0
00423,Paige Kline,paige.kl@hotmail.com,18,Female,57791,1,226.53,Electronic,7.74,PayPal,0,0
00424,Caleb Rodriguez,caleb.ro@hotmail.com,18,Male,40182,2,480.24,Fashion,51.31,PayPal,0,0
00425,Edward Wilcox,edward.wi@hotmail.com,48,Male,54001,3,1461.12,Sports,17.26,Credit Card,0,0
00426,Christopher Mitchell,christopher.mi@gmail.com,31,Female,42671,2,477.05,Electronic,35.53,Debit Card,0,0
00427,Jennifer Shelton,jennifer.sh@yahoo.com,27,Female,37734,2,142.15,Home,10.78,PayPal,0,0
00428,Laurie Cox,laurie.co@hotmail.com,24,Female,59451,1,235.56,Electronic,7.0,Wire,0,0
00429,Ana Perez,ana.pe@hotmail.com,32,Male,38618,1,80.44,Home,39.5,PayPal,0,0
00430,Jacob Tucker,jacob.tu@hotmail.com,33,Male,54239,1,11.76,Fashion,48.35,PayPal,0,0
00431,Christy Vargas,christy.va@hotmail.com,47,Male,50694,3,1499.84,Electronic,18.91,Wire,1,0
00432,Abigail Shelton,abigail.sh@yahoo.com,56,Female,72543,3,1492.1,Books,16.37,Credit Card,0,1
00433,Tricia Porter,tricia.po@yahoo.com,28,Other,63014,1,109.66,Sports,7.91,PayPal,0,0
00434,Peter Deleon,peter.de@yahoo.com,26,Male,52204,3,213.93,Sports,18.12,Credit Card,0,0
00435,Johnny Collins,johnny.co@hotmail.com,27,Male,33862,1,247.45,Fashion,13.47,Debit Card,0,0
00436,Jennifer Lewis,jennifer.le@yahoo.com,33,Male,60376,1,254.7,Home,16.37,PayPal,0,0
00437,Tanya Mitchell,tanya.mi@yahoo.com,20,Male,57845,1,243.09,Electronic,9.41,PayPal,0,0
00438,Susan Velez,susan.ve@gmail.com,40,Female,49910,2,453.48,Fashion,58.34,Wire,0,0
00439,Hannah Adams,hannah.ad@yahoo.com,22,Male,45368,1,451.4,Fashion,41.86,Debit Card,1,0
00440,Heidi Marshall,heidi.ma@hotmail.com,38,Male,34433,3,872.72,Fashion,16.12,Debit Card,0,0
00441,Crystal Roberts,crystal.ro@yahoo.com,54,Male,35338,4,241.9,Home,14.2,Debit Card,0,0
00442,Tina Williams,tina.wi@hotmail.com,43,Female,58776,2,826.62,Fashion,19.68,Credit Card,0,0
00443,Joe Hardy,joe.ha@hotmail.com,33,Male,19293,1,266.53,Books,31.52,PayPal,0,0
00444,Sandra Schneider,sandra.sc@yahoo.com,18,Female,49167,1,161.55,Books,7.01,Debit Card,1,0
00445,Kimberly Bean,kimberly.be@yahoo.com,18,Male,36388,1,319.43,Sports,38.55,Credit Card,0,0
00446,Katelyn Hernandez,katelyn.he@gmail.com,34,Male,31492,1,51.28,Books,17.39,Wire,0,0
00447,Cynthia Ferguson,cynthia.fe@hotmail.com,35,Female,23946,1,263.09,Fashion,35.39,Credit Card,0,0
00448,Timothy Combs,timothy.co@hotmail.com,35,Female,50687,4,485.65,Books,27.7,Debit Card,0,0
00449,Sandra Elliott,sandra.el@hotmail.com,34,Female,80322,3,1104.6,Sports,40.63,Credit Card,1,0
00450,Christie Simpson,christie.si@gmail.com,31,Male,71742,3,544.03,Fashion,34.21,PayPal,1,0
00451,Douglas George,douglas.ge@hotmail.com,42,Male,20767,1,221.98,Electronic,33.31,PayPal,1,0
00452,Christine Leonard,christine.le@gmail.com,31,Male,48786,1,203.38,Toys,57.94,Wire,0,0
00453,Michelle Weaver,michelle.we@gmail.com,39,Female,68344,4,495.51,Electronic,45.27,Credit Card,0,0
00454,Sara Oliver,sara.ol@hotmail.com,23,Male,31407,2,379.01,Fashion,14.3,Credit Card,0,0
00455,Jeanette Thomas,jeanette.th@gmail.com,41,Female,43406,3,763.71,Toys,26.17,PayPal,0,0
00456,Michael Jackson,michael.ja@gmail.com,46,Male,57250,1,457.46,Sports,52.0,Debit Card,1,0
00457,Mary Rosales,mary.ro@hotmail.com,35,Male,22584,3,853.38,Electronic,48.62,Wire,0,0
00458,Mike Wood,mike.wo@yahoo.com,44,Male,69966,2,477.74,Books,30.22,Debit Card,0,0
00459,Nicole Myers,nicole.my@yahoo.com,24,Female,75187,6,1396.39,Home,55.43,PayPal,0,0
00460,Matthew Bailey,matthew.ba@hotmail.com,23,Female,45371,2,337.35,Fashion,34.39,Debit Card,0,0
00461,Benjamin Nguyen,benjamin.ng@gmail.com,29,Female,44701,1,280.98,Toys,10.23,Credit Card,1,0
00462,Brent Sutton,brent.su@hotmail.com,52,Male,37268,4,1073.83,Sports,57.07,PayPal,0,0
00463,Robert Phillips,robert.ph@gmail.com,21,Male,45749,1,338.43,Sports,46.08,Credit Card,1,0
00464,Justin Chapman,justin.ch@yahoo.com,35,Female,37510,1,325.62,Sports,13.37,Credit Card,0,0
00465,Sean Anderson,sean.an@gmail.com,33,Male,63485,1,439.75,Toys,17.56,Wire,0,0
00466,Stephanie Santos,stephanie.sa@hotmail.com,45,Male,36320,4,1902.7,Toys,48.64,Debit Card,0,0
00467,Kelli Andersen,kelli.an@hotmail.com,18,Female,76932,4,1953.9,Home,16.49,Wire,0,0
00468,Jacob Rich,jacob.ri@hotmail.com,29,Female,23560,1,299.31,Electronic,33.86,PayPal,1,0
00469,Ashley Solomon,ashley.so@gmail.com,35,Male,48432,1,135.44,Home,61.6,Debit Card,0,0
00470,John Harrison,john.ha@hotmail.com,40,Female,63731,2,103.97,Fashion,62.79,PayPal,0,0
00471,Brenda Jones,brenda.jo@hotmail.com,30,Male,69879,1,278.47,Fashion,28.59,Debit Card,0,0
00472,Stephanie Obrien,stephanie.ob@gmail.com,56,Male,28873,2,86.72,Books,54.48,Credit Card,0,0
00473,Ashlee Little,ashlee.li@hotmail.com,46,Other,42153,1,349.7,Sports,51.94,Credit Card,0,0
00474,Brandon Lawson,brandon.la@hotmail.com,30,Male,58219,4,1877.69,Electronic,47.3,Wire,1,0
00475,Tim Ford,tim.fo@hotmail.com,24,Other,39472,2,865.69,Books,35.85,PayPal,1,0
00476,Michael Kennedy,michael.ke@yahoo.com,21,Female,42725,3,1263.8,Books,52.18,Wire,1,0
00477,Stephanie Mitchell,stephanie.mi@yahoo.com,38,Male,39597,1,439.25,Books,27.53,Credit Card,0,0
00478,Scott Lawson,scott.la@gmail.com,23,Male,66737,5,875.33,Home,29.55,Debit Card,1,0
00479,Daniel Melton,daniel.me@yahoo.com,48,Male,40313,4,206.25,Fashion,48.15,Credit Card,0,0
00480,Martha Williams,martha.wi@hotmail.com,28,Male,38281,6,81.71,Toys,46.69,Wire,1,0
00481,Diana Smith,diana.sm@yahoo.com,24,Female,50430,2,101.86,Books,34.78,Debit Card,0,0
00482,Melissa Taylor,melissa.ta@hotmail.com,36,Male,72003,1,431.98,Toys,8.39,Debit Card,1,0
00483,Joanna Price,joanna.pr@yahoo.com,28,Female,49995,3,1436.8,Toys,61.69,PayPal,0,0
00484,Whitney Hart,whitney.ha@yahoo.com,49,Male,22518,1,272.1,Toys,10.72,PayPal,0,0
00485,Gary Johnson,gary.jo@yahoo.com,44,Female,44088,2,603.74,Electronic,39.58,Wire,0,0
00486,Jody Montgomery,jody.mo@yahoo.com,38,Female,40876,1,229.96,Toys,52.32,PayPal,0,0
00487,Joshua Anderson,joshua.an@gmail.com,37,Female,69890,3,514.82,Home,43.37,Wire,0,0
00488,Victor Gibson,victor.gi@yahoo.com,35,Female,53415,1,15.68,Home,10.77,Credit Card,0,0
00489,Christina Lewis,christina.le@yahoo.com,20,Male,31079,1,172.08,Fashion,11.37,Debit Card,0,0
00490,Gary Garcia,gary.ga@hotmail.com,48,Male,55574,1,229.55,Fashion,35.16,Wire,0,0
00491,Daniel Scott,daniel.sc@yahoo.com,49,Male,38400,3,1289.29,Electronic,24.76,PayPal,0,0
00492,Paige Casey,paige.ca@gmail.com,39,Female,45108,1,392.47,Electronic,50.92,Wire,0,0
00493,Daniel Gibson,daniel.gi@yahoo.com,42,Female,54309,4,1492.29,Books,22.47,PayPal,0,0
00494,Stephen Brock,stephen.br@yahoo.com,39,Male,44781,1,188.89,Toys,26.99,Debit Card,0,0
00495,Jasmine Rodriguez,jasmine.ro@hotmail.com,38,Female,52984,1,51.0,Home,45.66,Credit Card,0,0
00496,Maureen Nelson,maureen.ne@gmail.com,39,Female,65585,2,506.09,Toys,43.67,PayPal,1,0
00497,Kenneth Rose,kenneth.ro@gmail.com,34,Male,48700,2,413.7,Sports,39.52,Credit Card,0,0
